y,age,category0,num0,category1,num1,category2,category3,category4,category5,category6,num2,num3,num4,category7,yhat
0,19,2,42750,4,10,1,6,1,0,0,0,0,55,0,0
0,19,2,134974,1,10,1,6,1,0,1,0,0,20,0,0
0,43,0,152159,3,13,2,7,3,1,1,0,0,40,0,1
0,46,1,124071,0,14,3,0,1,0,1,0,0,44,1,1
0,28,1,175987,1,9,1,0,1,0,1,0,0,40,0,0
0,19,1,266635,5,9,1,7,3,1,0,0,0,30,1,0
0,42,2,343609,2,10,3,9,3,1,1,0,0,50,0,0
0,22,2,216181,7,7,1,1,2,0,0,0,0,45,0,0
0,47,3,103743,6,4,2,3,2,0,0,0,0,40,1,0
1,58,6,93664,1,9,0,0,0,0,0,15024,0,60,0,1
0,31,3,113688,1,9,2,0,4,0,0,0,0,40,0,0
0,32,0,27207,11,6,2,10,0,0,1,0,0,50,0,0
1,55,4,208640,5,9,2,5,2,0,0,0,0,30,1,0
0,27,1,134048,7,7,1,9,1,0,0,0,0,45,0,0
0,32,4,210926,1,7,5,6,3,1,0,0,0,40,24,0
0,45,6,368947,3,13,1,8,0,1,0,0,0,40,0,0
0,36,0,160192,0,9,2,8,1,0,1,0,0,40,0,0
0,23,0,207415,5,13,0,6,0,0,1,0,0,15,0,0
0,23,1,191910,2,10,0,1,5,0,0,0,0,40,0,0
1,38,0,132879,0,13,0,2,0,0,0,0,0,40,0,1
0,27,2,93235,1,9,0,5,0,0,0,0,0,30,0,0
1,44,0,95150,1,10,2,9,2,0,0,0,0,50,1,0
0,21,0,177125,4,10,1,10,1,0,0,0,0,20,0,0
1,42,0,306982,7,13,1,12,1,2,1,0,0,40,19,0
1,45,0,188950,5,14,1,9,1,2,1,0,0,50,1,1
1,31,1,227446,5,10,0,0,0,0,0,0,0,40,1,0
0,41,0,98061,0,9,3,11,0,0,1,0,0,40,0,0
0,51,2,57101,6,5,2,3,1,0,1,0,0,40,0,0
0,35,0,198202,1,9,2,5,0,0,0,0,0,54,0,0
0,27,4,225291,8,12,1,0,3,0,1,0,0,40,0,0
0,61,2,167284,6,4,3,8,0,0,0,0,0,40,0,0
1,57,4,32694,11,16,1,9,1,0,1,0,0,40,0,1
0,37,4,203828,0,9,2,2,3,0,1,0,0,45,0,0
0,60,0,210064,0,9,3,8,0,0,1,0,0,40,0,0
0,31,0,231826,1,9,1,7,3,0,1,0,0,52,1,0
0,27,4,233724,1,9,4,6,1,0,0,0,0,38,0,0
0,61,4,201273,5,10,3,9,0,1,0,0,0,40,0,0
0,68,1,89011,12,16,0,2,0,0,0,0,0,50,14,1
0,36,0,187098,1,9,0,2,4,0,0,0,0,40,0,0
1,29,2,241431,7,14,1,5,1,0,1,7298,0,40,0,1
0,21,2,296158,13,6,2,1,1,0,1,0,0,25,0,0
0,29,0,308136,0,10,1,10,3,0,1,0,0,40,0,0
1,42,0,99185,4,10,0,2,0,0,0,0,0,40,0,0
1,40,0,218995,4,10,1,4,1,0,1,0,0,42,0,0
0,28,0,269786,0,9,3,6,2,0,1,0,0,40,0,0
1,58,0,27385,6,9,0,7,0,0,0,0,0,60,0,0
0,53,0,150726,2,10,3,0,0,0,0,0,0,40,0,0
0,60,5,232769,8,7,2,3,2,0,0,0,0,20,1,0
0,20,0,192711,5,10,0,6,2,1,0,0,0,40,0,0
0,52,0,404453,3,9,0,5,3,1,1,0,0,40,0,0
0,51,3,105943,0,9,1,3,4,0,1,3908,0,40,0,0
0,42,2,228456,0,13,4,4,5,1,0,0,0,50,0,1
1,49,0,185041,3,14,0,0,0,0,0,0,1977,40,0,1
0,58,6,100960,6,9,0,6,0,0,0,0,0,50,0,0
0,32,0,256609,11,8,0,12,0,0,0,0,0,40,1,0
0,50,1,338033,5,10,1,4,1,0,0,0,0,32,0,0
1,74,2,129879,2,9,2,4,1,0,1,15831,0,40,0,1
0,40,0,111829,7,14,0,5,1,0,1,0,0,40,0,0
1,49,3,337768,3,14,0,0,0,0,0,0,0,50,0,0
1,44,0,147265,5,14,1,9,1,0,1,0,0,40,0,0
1,30,0,182771,2,14,3,2,2,4,1,0,0,40,0,0
0,51,0,160703,3,8,1,4,1,0,0,0,0,45,0,0
0,49,0,115613,13,5,0,4,0,0,0,0,0,40,0,1
0,54,0,46401,1,10,1,8,1,0,0,0,0,47,0,0
0,58,0,223400,11,12,1,12,5,0,1,0,0,35,3,0
0,27,4,113870,5,14,1,4,1,0,0,0,0,40,0,0
1,33,0,205152,7,11,1,0,3,0,0,0,0,55,0,0
0,60,6,41517,2,7,5,12,3,2,1,0,0,20,0,0
0,47,2,211239,4,10,0,1,0,0,0,0,0,40,0,0
1,36,4,34180,0,9,3,13,0,0,1,0,0,70,0,0
0,49,1,113513,0,13,0,10,0,0,0,0,0,50,0,1
0,22,2,141003,6,11,1,3,2,0,0,0,0,30,0,0
1,32,0,156464,0,9,1,2,1,0,1,0,1902,50,0,1
0,52,0,206862,2,9,1,7,1,1,1,0,0,40,0,0
0,47,3,242552,4,10,1,11,1,1,0,0,0,40,0,0
0,36,0,162651,3,9,4,2,3,0,0,0,0,40,27,0
0,43,1,175224,1,9,0,4,0,0,0,0,0,60,12,0
0,37,2,65390,6,13,1,2,1,0,1,0,0,50,0,0
0,35,0,107160,11,8,0,0,2,2,0,0,0,30,1,0
0,60,0,180418,5,7,3,7,2,0,1,0,0,40,0,0
0,18,2,140164,2,7,0,5,3,0,1,0,0,40,0,0
1,32,0,348152,5,14,0,0,0,0,0,0,0,40,0,0
0,60,4,170114,9,5,1,2,1,0,1,0,1672,84,0,0
0,45,0,185397,9,12,4,7,0,1,1,0,0,40,0,0
0,22,0,238917,14,2,0,1,2,0,0,0,0,24,2,0
0,20,5,206671,5,10,0,11,3,0,0,1055,0,50,0,0
0,25,2,60828,1,10,1,12,3,0,1,0,0,50,1,0
0,26,0,192208,2,9,0,1,0,0,0,0,0,32,0,0
0,32,0,34437,6,9,1,9,2,0,0,0,0,40,0,0
0,17,0,214787,10,8,2,0,3,0,0,0,0,25,0,0
0,20,2,59948,8,5,1,4,4,2,1,114,0,20,0,0
0,39,0,341741,14,1,1,4,0,0,0,0,0,12,0,0
0,25,0,130513,7,12,2,4,3,0,0,0,0,40,31,0
1,41,5,47902,4,13,2,7,1,0,1,0,0,50,0,1
1,41,0,58880,0,13,1,0,4,0,1,7688,0,10,0,1
0,23,1,302836,8,12,1,6,1,0,1,0,0,40,2,0
0,39,3,235485,6,12,0,1,0,0,0,0,0,42,0,0
1,60,2,53707,1,9,1,3,1,0,0,0,0,40,0,0
0,19,0,177945,5,10,0,2,2,1,1,0,0,25,0,0
1,39,0,218490,0,13,0,9,0,0,0,0,1848,40,0,1
0,56,0,172071,2,9,1,1,1,2,1,0,0,40,7,0
1,35,0,189092,4,13,3,1,2,0,1,0,0,40,0,0
0,20,0,33087,5,11,0,2,1,0,0,0,0,40,0,0
1,51,1,176240,6,12,0,7,0,0,0,0,0,40,0,0
0,20,0,39234,2,9,0,3,2,1,1,0,0,30,0,0
0,46,0,358886,3,9,1,3,2,0,0,0,0,40,0,0
0,33,1,31573,5,9,2,6,2,0,0,0,0,40,1,0
0,36,2,189670,3,9,2,4,4,0,0,0,0,50,0,0
0,39,0,28572,6,9,2,1,3,0,0,0,0,40,0,0
1,43,2,102180,1,14,0,0,0,0,0,0,0,40,0,0
0,38,0,168407,1,10,1,6,1,0,1,5721,0,44,0,1
0,48,0,377757,2,6,0,9,0,0,0,0,0,70,0,0
0,37,2,214738,1,9,1,9,1,0,0,0,0,40,0,0
0,45,2,145637,1,10,4,7,2,0,0,0,0,48,0,0
1,56,2,181220,4,13,2,5,1,0,1,0,0,40,0,1
0,43,2,33126,1,10,2,9,1,0,1,0,0,50,0,0
0,55,6,337599,0,10,3,4,2,2,1,0,0,40,1,0
0,33,0,192663,6,9,3,6,3,0,1,0,0,35,0,0
0,52,0,164530,11,7,3,7,0,1,0,0,0,20,0,0
1,44,0,340885,7,13,1,9,1,1,1,0,1977,40,0,1
1,53,2,231472,8,16,2,6,3,0,1,0,0,40,0,0
0,31,0,454508,9,7,2,9,4,0,0,0,2001,40,0,0
1,30,0,167990,11,15,1,0,2,0,0,0,0,60,0,1
1,30,3,125159,0,13,1,2,1,1,0,14084,0,45,11,1
1,47,0,175990,1,9,1,7,1,0,0,0,0,30,0,0
0,52,0,98588,3,9,1,4,2,0,0,0,0,40,0,0
1,35,0,143058,2,9,1,10,1,2,1,0,0,60,1,0
0,52,5,146565,8,12,2,9,0,0,1,4865,0,30,0,0
0,24,1,166851,7,14,2,6,0,0,1,0,0,13,0,0
0,30,2,101266,3,9,2,10,1,0,1,0,0,40,0,0
0,24,1,39615,4,13,1,1,1,0,0,0,0,45,1,0
1,43,4,101534,2,10,1,0,1,0,1,0,1902,15,0,1
0,43,1,76460,1,9,1,6,1,0,1,0,0,40,0,0
0,25,0,124590,2,9,2,2,5,0,0,0,0,40,0,0
0,31,2,114324,6,11,1,3,1,2,1,0,0,40,0,0
0,28,1,205562,4,14,0,2,2,1,1,0,0,40,0,0
0,68,3,31725,3,9,0,8,0,0,0,0,0,40,0,0
0,31,5,93589,1,9,3,11,5,2,0,0,0,40,0,0
0,38,0,206535,4,10,3,1,3,0,1,0,0,50,0,0
0,25,5,339956,1,10,0,10,0,1,0,0,0,40,0,0
0,34,2,221966,7,13,1,2,5,0,0,0,0,45,0,1
1,51,2,143741,4,10,0,3,3,0,1,0,0,40,0,0
0,18,0,133654,3,9,0,5,1,0,1,0,0,40,0,0
0,17,0,184198,11,7,1,2,1,0,0,0,0,13,0,0
0,59,0,95165,11,16,1,5,1,0,1,0,0,40,0,1
0,22,2,117363,3,13,1,4,1,0,1,0,0,35,0,0
0,60,0,128367,1,10,1,11,1,0,0,3325,0,42,0,0
0,58,3,294313,1,10,3,0,4,2,0,0,0,55,0,1
0,25,4,86745,0,13,1,6,5,4,1,0,0,40,0,0
0,78,1,91534,5,13,1,2,1,0,0,0,0,3,0,0
0,58,0,216941,0,9,2,7,4,0,0,0,0,40,0,0
0,52,1,43705,0,10,1,0,1,2,1,0,0,50,1,0
0,18,1,199039,4,8,1,5,4,0,0,594,0,14,0,0
1,41,3,177905,1,13,1,0,1,0,1,7688,0,70,0,1
1,61,3,144723,4,14,0,6,0,0,0,7298,0,60,0,1
0,30,3,145692,5,10,1,5,5,2,0,0,1974,40,0,0
0,35,1,337286,0,14,1,9,1,2,0,0,0,40,1,0
0,58,0,48433,1,9,1,1,1,0,0,0,0,40,0,0
0,41,1,322980,1,9,3,6,1,1,0,2354,0,40,0,0
0,23,2,166371,1,10,1,12,3,0,1,0,0,60,0,0
1,58,0,163113,2,9,3,0,4,0,1,0,0,35,0,0
1,42,3,194417,1,10,3,9,2,0,1,0,0,40,0,1
1,46,0,84402,4,13,0,1,0,0,1,0,0,45,0,1
0,42,2,29702,13,6,2,4,1,0,1,0,0,40,0,0
0,22,0,190968,0,9,1,0,1,0,1,0,0,40,0,0
0,22,2,236907,1,10,1,11,3,0,1,0,0,20,0,0
0,46,1,54190,1,9,0,9,0,0,0,0,0,60,0,0
0,42,0,89413,13,8,2,11,2,0,1,0,0,40,0,0
0,37,0,497300,2,9,2,0,0,0,1,0,0,40,1,0
1,34,5,209538,3,13,2,2,3,0,1,0,0,50,0,1
0,43,2,162003,4,10,3,5,1,0,0,0,0,40,0,0
0,27,0,83517,0,9,1,11,1,0,1,0,0,60,0,0
0,43,1,185670,15,2,3,0,0,0,1,0,0,21,0,0
1,54,2,205337,3,13,1,2,1,0,0,0,0,50,0,0
1,53,3,96062,4,13,1,9,1,2,1,0,1902,48,1,1
0,33,1,176711,5,9,1,2,1,0,0,0,0,40,1,0
0,49,2,162856,1,10,2,6,2,4,1,0,0,40,0,0
0,22,0,279802,2,10,3,1,3,0,0,0,0,40,0,0
1,31,0,144949,3,13,2,6,3,0,1,0,0,40,0,1
0,36,1,139770,1,10,2,2,0,0,1,0,0,32,0,0
0,53,0,311269,0,9,1,8,1,0,0,0,0,40,0,0
0,20,2,180052,4,10,2,5,4,0,1,0,0,20,0,0
0,50,0,158948,10,4,1,4,1,0,0,3411,0,40,0,0
0,36,2,153205,6,13,1,6,1,2,1,0,0,45,4,1
0,42,0,135056,0,9,3,2,3,0,0,0,0,40,0,0
0,52,0,145271,4,13,1,10,3,3,1,0,0,40,0,0
0,34,0,300687,6,9,0,4,0,1,0,0,0,40,0,0
0,45,0,187033,0,9,1,3,1,0,1,0,2051,40,0,0
0,43,2,154538,6,12,2,6,0,0,0,0,0,40,0,0
0,24,6,234663,4,13,1,9,3,0,1,0,0,40,0,0
0,30,2,190040,3,13,1,5,1,0,1,0,0,40,0,0
0,26,1,106548,1,9,0,9,0,0,0,0,0,50,0,0
0,17,0,51939,11,7,1,2,1,0,0,0,0,15,0,0
0,26,2,188767,6,13,2,5,4,0,1,0,0,40,0,0
1,45,4,120131,3,9,0,1,0,0,0,0,0,50,0,0
0,31,2,47296,4,10,0,4,3,0,1,0,1740,20,0,0
0,30,0,348618,9,5,1,10,3,2,1,0,0,40,1,0
0,44,2,373050,0,9,1,11,1,0,1,0,0,40,0,0
0,49,0,66385,0,9,3,4,2,0,1,5013,0,40,0,0
0,43,0,186396,4,5,3,2,2,0,0,0,0,20,0,0
0,48,1,187454,0,13,0,11,0,0,0,0,0,40,0,1
0,29,0,112403,0,10,2,6,0,0,1,0,0,35,0,0
0,44,1,196456,5,14,2,1,0,0,0,0,1669,40,0,0
1,27,0,115945,5,14,1,0,1,0,1,0,0,45,0,1
1,63,6,194682,8,16,1,9,1,2,1,0,1902,50,1,1
0,70,2,131060,10,4,1,0,1,0,1,0,0,25,0,0
0,69,3,476653,0,13,0,8,0,0,0,0,0,20,0,0
0,60,0,389254,0,9,3,0,2,0,1,0,0,40,0,0
1,32,5,82393,7,13,0,2,0,3,0,0,0,56,0,0
0,30,0,164190,1,13,3,0,0,0,1,0,0,42,0,0
0,27,1,162343,4,13,2,9,2,0,0,0,0,40,24,1
0,51,0,263836,1,9,4,6,0,0,1,0,0,30,0,0
0,38,1,115215,9,6,4,11,3,0,0,0,0,40,0,0
0,31,0,59083,0,9,3,8,2,0,1,0,0,35,0,0
0,52,5,89028,6,9,0,4,0,2,0,0,0,40,0,0
1,47,6,202560,3,13,2,10,2,0,0,0,0,40,0,0
0,36,4,340001,0,9,2,9,3,0,1,0,0,40,0,0
0,31,0,242984,5,10,5,6,0,1,1,0,0,40,0,1
1,44,6,193524,5,14,1,5,3,0,1,0,1902,40,0,1
1,27,2,169662,6,13,1,6,1,0,1,0,0,42,0,1
0,51,1,196504,0,9,0,8,5,0,1,0,0,38,0,0
0,31,1,193565,5,14,3,8,0,0,1,0,0,40,0,0
0,18,2,312634,9,7,3,5,3,0,1,0,0,25,0,0
0,23,0,211049,1,10,2,4,4,0,1,4101,0,40,0,0
0,37,2,35330,0,9,0,8,0,0,1,0,1669,55,0,0
0,21,0,51262,0,9,2,8,3,0,1,0,0,35,0,0
1,47,4,187581,8,11,0,4,0,0,0,0,0,48,0,0
1,45,6,151584,13,15,1,9,1,0,0,0,0,35,0,1
1,51,0,139347,0,9,1,3,4,0,1,7688,0,40,0,1
1,37,0,66686,2,9,0,3,0,0,0,0,0,40,0,0
0,17,2,329783,5,6,2,5,2,0,0,0,0,10,0,0
0,49,1,357540,1,9,0,8,0,0,0,0,0,25,0,0
0,41,0,112362,1,9,0,8,0,0,0,0,0,38,0,0
0,39,0,63910,4,10,1,6,5,4,1,0,0,40,0,0
1,51,0,61270,1,9,1,6,3,0,1,0,0,40,0,0
0,36,0,137527,0,13,2,6,4,0,1,0,0,50,0,0
0,33,5,137674,2,9,1,0,1,0,1,0,0,40,1,0
0,17,0,147069,4,6,0,2,2,1,0,0,0,16,0,0
0,44,0,195124,5,9,2,3,2,0,0,0,0,60,4,0
0,21,4,236769,6,4,0,7,0,1,1,0,0,40,0,0
1,30,6,68330,6,13,2,6,0,0,1,0,0,40,0,0
0,44,1,261497,1,9,0,1,0,1,0,0,0,40,9,0
0,58,0,241056,4,10,3,6,3,0,1,0,0,46,0,0
0,41,2,217921,4,5,0,6,4,2,1,0,0,40,1,0
0,38,1,233571,2,9,4,1,1,0,1,0,0,40,0,1
0,40,0,374367,8,11,4,5,2,1,0,0,0,44,0,0
0,38,0,33887,2,9,2,10,3,2,1,0,0,40,1,0
0,23,0,149396,0,9,0,3,0,1,1,0,0,40,0,0
0,56,4,52953,12,16,4,8,0,0,0,0,1669,38,0,1
0,60,0,205934,1,9,3,7,0,0,0,0,0,25,0,0
0,52,0,53497,7,11,0,1,0,0,0,0,0,40,0,0
1,47,0,187440,1,9,1,10,3,0,1,5178,0,40,0,1
0,24,0,52028,6,2,1,9,1,2,1,0,0,5,15,0
0,36,4,47570,5,14,2,11,4,0,1,0,0,40,0,0
1,50,0,138852,7,14,1,8,2,0,0,15024,0,50,0,1
0,20,6,95997,2,9,1,11,2,0,0,0,0,70,0,0
1,43,3,369468,0,13,1,3,1,0,0,0,0,40,0,0
0,50,0,287927,3,9,0,2,4,0,1,0,0,16,0,0
0,27,1,190650,0,13,0,1,3,2,0,0,0,25,1,0
1,48,2,107373,13,6,2,2,1,0,1,0,0,40,0,0
0,33,2,270889,5,9,1,3,1,0,0,0,0,60,1,0
0,26,2,236564,0,9,2,7,0,0,1,0,0,40,0,0
0,32,0,408328,10,4,0,5,0,0,0,0,0,40,0,0
0,50,2,217577,3,9,0,4,2,0,0,0,0,40,0,0
1,43,4,35824,5,14,0,0,5,0,1,0,0,40,0,0
1,55,0,185436,0,10,1,9,1,2,1,0,0,70,1,0
0,33,1,121966,5,9,0,2,1,0,1,0,0,40,1,0
0,25,1,169905,4,10,0,11,0,0,0,0,0,40,0,0
0,19,1,216804,8,4,1,4,4,0,0,0,0,33,0,0
0,25,0,164488,5,13,0,7,2,0,0,0,0,40,0,0
1,58,2,368797,5,14,4,8,0,2,1,0,0,35,1,0
0,42,0,152676,0,9,1,1,3,0,1,0,0,40,0,0
0,36,2,152744,4,13,4,5,5,2,0,0,0,40,8,0
0,56,0,285730,5,14,2,8,2,2,1,0,0,66,1,1
0,28,4,32922,7,11,1,7,3,0,0,0,0,60,0,0
0,19,0,172582,5,10,1,0,1,0,0,0,0,30,0,0
0,47,0,216734,0,13,3,9,3,0,1,0,0,50,0,1
0,18,0,128538,9,7,3,2,3,0,0,0,0,25,0,0
0,38,2,114079,2,9,0,7,0,0,0,0,0,44,0,0
0,37,0,248445,2,9,1,5,5,0,0,0,0,40,8,0
0,18,3,76142,6,7,0,8,0,0,0,0,0,8,0,0
1,37,6,44694,5,14,1,9,4,0,0,0,0,45,0,1
0,36,2,280440,5,12,1,12,2,0,0,0,0,45,0,0
0,59,1,73411,11,15,0,12,0,0,0,0,0,30,0,1
1,44,0,103459,1,9,0,9,2,0,1,0,0,40,0,0
0,53,5,321770,3,9,5,7,5,0,1,0,0,35,0,0
0,20,1,317443,1,10,1,2,3,1,1,0,0,15,1,0
1,45,4,209482,4,14,1,9,4,0,1,0,0,45,0,1
0,23,0,199884,2,9,0,12,3,1,0,0,0,45,0,0
1,34,0,159255,2,9,0,2,0,0,0,0,0,60,0,0
0,66,1,174788,1,10,2,0,4,0,1,0,0,20,0,0
0,37,2,50862,2,9,1,8,1,1,1,0,0,55,0,0
0,29,1,118520,0,9,1,4,1,0,1,0,0,42,0,0
0,51,0,49017,2,9,4,0,2,2,0,0,0,24,1,0
1,46,4,170850,3,9,0,7,0,0,0,0,0,50,0,0
0,34,2,87209,7,14,1,2,2,0,0,0,0,60,0,1
0,19,2,376540,1,9,0,0,0,0,1,0,0,30,0,0
0,29,0,107812,2,10,0,0,0,0,0,0,0,15,0,0
0,61,0,95500,0,9,2,11,3,0,1,0,0,40,0,0
1,50,0,152810,4,13,0,6,0,0,0,0,0,40,0,1
1,42,0,124692,7,14,1,8,2,0,0,0,0,40,0,0
0,22,1,123727,5,10,1,1,1,0,1,0,0,30,0,0
1,39,0,271521,4,13,3,2,2,4,1,0,0,48,11,0
0,23,0,72887,3,9,0,4,1,2,0,0,0,1,15,0
0,33,0,264936,1,9,3,6,4,0,1,0,0,40,0,0
1,54,2,269068,11,15,2,0,2,2,0,99999,0,50,13,1
0,29,0,327779,2,10,1,11,1,0,1,0,0,20,0,0
0,35,1,140752,0,9,1,8,1,0,1,0,0,40,0,0
0,35,2,98389,10,7,2,13,1,0,1,0,0,40,0,0
1,32,0,105650,1,9,1,5,1,0,0,0,0,50,0,0
0,43,3,114537,0,13,1,0,2,0,0,0,0,40,0,1
1,53,6,153486,11,6,1,3,3,0,1,0,0,40,0,0
0,28,2,294936,0,13,1,3,1,0,0,0,0,45,0,1
1,44,4,171589,2,11,2,3,1,0,1,7688,0,40,0,1
0,38,0,165930,0,10,1,9,1,2,1,0,0,50,1,0
1,42,0,445382,6,13,3,4,0,0,1,0,0,45,0,0
1,37,0,121521,14,15,3,2,2,0,1,15024,0,45,0,1
0,46,1,162030,1,9,5,6,3,0,1,0,0,43,0,0
0,29,1,256211,6,2,0,1,1,2,0,0,0,40,1,0
0,21,0,221418,6,9,1,1,2,0,1,0,0,40,0,0
0,36,1,257250,4,4,2,10,3,0,0,0,0,75,0,0
1,45,1,48271,5,10,0,6,2,0,1,0,0,40,0,1
0,36,2,102864,1,9,0,9,3,0,1,0,0,40,0,0
1,42,0,220049,1,9,0,9,0,1,0,0,0,40,0,0
0,64,0,321166,0,13,3,9,1,0,1,0,0,5,0,0
1,45,1,192203,1,10,0,9,0,0,0,0,1485,40,0,1
1,38,0,312771,8,11,0,0,0,0,0,0,0,40,0,0
0,32,1,143699,1,10,0,2,3,0,1,0,0,40,0,0
0,37,2,196348,4,10,0,12,0,0,0,0,0,40,0,0
0,21,2,509629,5,10,0,8,2,1,0,0,0,35,0,0
0,27,2,163942,0,9,2,8,0,0,1,0,0,35,31,0
0,19,0,340567,4,2,3,11,0,0,1,0,0,55,1,0
0,33,1,150570,4,13,2,1,2,0,0,0,0,40,1,1
0,67,2,201657,1,13,0,5,0,0,0,0,0,60,0,1
0,24,2,109307,0,9,2,5,4,0,1,0,0,45,0,0
0,52,0,270728,6,4,1,7,3,0,1,0,0,48,21,0
0,20,2,190457,2,9,1,3,2,0,1,0,0,30,0,0
0,29,0,147889,9,12,1,0,5,1,0,0,0,40,0,0
1,54,4,179704,6,13,1,4,1,0,1,0,0,45,0,1
0,25,0,125159,8,12,0,10,0,1,0,0,0,40,14,0
0,34,1,210164,4,10,0,1,0,0,0,0,1740,40,0,0
0,37,6,162164,0,9,1,4,1,0,0,0,0,40,0,0
0,31,0,247328,13,5,0,12,0,0,0,3137,0,40,1,0
0,42,6,296798,11,7,2,12,0,0,1,0,1340,40,0,0
0,24,0,202721,2,10,3,1,3,1,0,0,0,40,0,0
0,37,0,175643,0,9,2,3,3,0,1,0,0,30,0,0
1,40,4,506329,11,16,0,0,0,1,0,0,0,40,14,1
0,38,0,177121,2,10,4,0,2,0,0,0,0,58,0,0
1,40,0,178983,2,9,1,12,5,1,0,0,0,30,0,0
0,54,0,68684,0,9,1,3,1,0,1,0,0,44,0,0
1,48,2,108993,0,9,1,8,1,0,1,0,0,45,0,0
0,17,0,354201,1,9,1,4,5,0,0,0,0,40,0,0
0,50,1,92969,15,2,4,0,0,1,1,0,0,40,1,0
0,38,1,222450,9,3,0,7,0,0,0,0,0,40,14,0
0,18,0,51789,1,10,1,5,1,0,0,0,0,8,0,0
1,45,6,197332,5,10,1,6,1,0,0,0,0,55,0,0
0,60,0,372838,2,9,1,7,1,1,1,0,0,40,0,0
0,34,0,19847,1,9,3,6,3,0,1,0,0,40,0,0
1,50,2,168212,9,16,1,3,1,0,0,0,1902,65,0,1
0,23,2,325596,4,10,2,3,0,0,1,0,0,40,0,0
0,24,0,441700,4,13,2,3,5,2,1,0,0,40,1,0
0,33,0,183612,0,9,1,6,1,0,1,0,0,20,0,0
0,21,0,118023,0,9,3,13,3,0,1,0,0,24,0,0
0,34,2,168906,1,10,0,2,0,0,1,0,0,50,1,0
1,48,4,242923,3,9,2,12,4,0,0,0,1848,40,0,1
0,42,0,126098,2,9,4,9,1,2,1,0,0,40,0,0
0,38,0,203836,1,9,0,9,0,0,0,3464,0,40,8,0
0,28,0,129882,2,10,1,0,4,1,0,0,0,40,0,0
1,35,4,112271,4,13,1,5,3,0,1,0,0,50,0,1
1,42,2,221172,0,13,1,1,1,0,0,0,0,40,0,0
0,54,1,172991,3,9,1,1,2,0,0,0,0,40,0,0
0,34,2,158420,6,13,1,4,1,0,1,0,0,70,0,1
0,62,6,199198,10,11,5,0,3,1,1,0,0,40,0,0
0,38,0,69306,2,10,2,4,3,0,1,0,0,40,0,0
0,54,3,197184,4,13,2,9,2,0,0,0,0,38,1,1
0,38,0,189916,2,10,1,2,4,0,0,0,0,40,0,0
0,23,0,565313,1,10,1,5,1,1,0,2202,0,80,0,1
1,40,0,77357,7,15,1,8,1,2,1,0,0,40,1,0
0,20,5,96862,4,10,2,10,4,0,0,0,0,8,0,0
0,23,0,141264,0,10,2,9,3,0,0,0,0,40,1,1
1,39,2,207185,4,10,0,2,3,0,1,0,0,35,4,0
1,45,0,155659,0,9,1,3,1,0,1,0,0,40,0,0
0,31,0,87535,0,10,2,0,0,0,0,0,0,25,0,0
0,23,0,60331,0,9,2,5,3,0,1,0,0,40,0,0
0,35,0,158046,0,10,1,7,1,2,1,5013,0,70,1,0
0,20,0,494784,3,9,0,6,5,1,1,0,0,35,0,0
0,46,0,188325,2,9,1,3,1,1,1,0,0,40,0,0
0,28,5,281860,5,13,0,9,2,0,1,0,0,40,0,0
0,33,0,388741,2,10,3,1,4,2,0,0,0,38,0,0
0,42,3,201723,2,10,3,4,2,0,1,0,0,40,0,0
0,46,6,161386,10,5,0,3,5,0,1,0,0,50,0,0
0,31,0,226443,4,13,3,2,2,0,1,0,0,40,0,0
0,17,1,111332,8,7,1,1,3,0,1,0,0,20,1,0
0,76,0,127016,10,4,4,11,0,0,1,0,0,40,0,0
0,55,0,51008,0,9,1,0,0,0,0,0,0,40,0,0
0,30,0,327202,11,8,1,5,1,1,0,0,0,40,0,0
0,45,0,199832,5,13,1,3,1,0,0,0,0,15,0,0
0,38,2,34996,4,10,3,0,5,0,0,0,0,40,0,0
0,32,0,178623,11,12,3,2,0,1,0,0,0,46,26,0
0,47,5,167281,4,13,2,1,1,0,1,0,0,40,0,0
0,37,5,257588,3,9,2,5,3,0,1,0,0,40,0,0
0,38,4,176657,0,10,3,8,0,3,1,0,0,60,3,0
0,36,0,48972,2,10,0,1,2,0,0,0,0,40,0,0
0,43,6,150533,8,12,0,7,0,0,0,0,0,50,0,0
0,33,6,73296,2,9,2,0,0,0,0,1831,0,40,1,0
1,58,3,139290,0,13,0,6,0,0,0,0,0,40,0,1
0,24,5,219519,1,10,0,3,0,1,1,0,0,40,0,0
0,46,3,121370,0,9,2,1,4,0,0,0,0,30,0,0
0,35,0,220943,0,9,0,10,2,1,0,0,1594,40,0,0
0,24,0,500509,0,9,3,0,3,1,1,0,0,40,0,0
0,31,0,330715,0,9,4,8,2,0,0,0,0,40,0,0
1,38,0,275223,1,10,0,7,0,0,0,7298,0,40,0,1
1,51,2,193720,3,13,0,2,0,0,0,0,0,45,0,1
0,27,2,469705,1,9,1,5,1,1,0,0,1980,40,0,0
0,42,0,173590,0,10,1,2,3,0,1,0,1628,40,0,0
0,32,0,317219,7,14,1,6,0,0,0,0,1590,40,0,0
0,42,1,182302,1,9,0,0,0,0,0,0,0,40,0,0
0,21,0,315303,5,10,1,4,1,2,0,0,0,20,0,0
0,19,2,165115,2,9,1,7,1,0,1,0,0,40,0,0
1,44,6,320984,5,10,1,5,1,0,0,5178,0,60,0,1
0,27,1,216481,5,10,5,6,3,0,1,0,0,40,0,0
